expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
2022-03-11,wix,wix,500 Terry A. Francois Blvd  San Fransisco  California 94158,business/group/organization,50,Mason (Jonathan) for Maryland,media,Media - Website Development,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
2022-06-01,website builder squarespace  inc.,website builder squarespace  inc.,8 Clarkson Street  New York  N/A  New York 10014,individual - matching fund request,72.08,BAKER & NAVARRO FOR MARYLAND,media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
2022-06-01,creative pg creative print group,creative print group,1560 Caton Drive  Baltimore  In State  Maryland 21227,individual - matching fund request,150.52,BAKER & NAVARRO FOR MARYLAND,media,Consulting Fees - Media,NA,Debit Card,NA,Electoral,NA,NA
2022-03-14,community and dan cuda for montgomery county council2,community and dan cuda for montgomery county council2,14409 Coral Gables Way  North Potomac  Maryland 20878-3802,candidate committee,29,Cuda  Dan Community and for Montgomery County Council 2,media,Media - Website Development,NA,Check,Campaign Partner,Electoral,NA,NA
2022-04-11,nicholas cane,nicholas cane,9401 Northgate Road  Laurel  Maryland 20723,individual,150,Altamirano  Alicia Friends of,media,Graphic Design,NA,EFT,NA,Electoral,NA,NA
2022-03-14,etsycom mirazz creation,etsycom mirazz creation,55 Washington Street Suite 512  Brooklyn  New York 11201,business/group/organization,28.37,Altamirano  Alicia Friends of,media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
2022-01-19,name.com,name.com,414 14th Street #200  Denver  Colorado 80202,business/group/organization,32.96,Addis  Richard The People For,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-02-03,facebook,facebook,1 Hacker Way  Menlo  California 94025,business/group/organization,5,Hall  Steven for Sheriff,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-03,facebook,facebook,1 Hacker Way  Menlo  California 94025,business/group/organization,5,Hall  Steven for Sheriff,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-12,smnewsnet,smnewsnet,PO Box 257  California  Maryland 20619,business/group/organization,2487,Hall  Steven for Sheriff,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-04-04,facebook,facebook,1 Hacker Way  Menlo  California 94025,business/group/organization,5,Hall  Steven for Sheriff,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-03-23,a&c media corp,a&c media corp,P.O. Box 86604  Montgomery Village  Maryland 20886,business/group/organization,150,Guan  Jay Friends of,media,Online Advertising,NA,Electronic Check,NA,Electoral,NA,NA
2021-10-08,wix.com,wix,500 Tery A Francois Blvd Fl 6  San Francisco  California 94158,business/group/organization,47.34,Mireku-North  Bernice Friends of,media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
2021-03-27,human age digit,human age digital,2700 Post Oak Blvd  21st Floor  HOUSTON  Texas 77056,business/group/organization,1138.5,Mireku-North  Bernice Friends of,media,Media - Website Development,NA,Credit Card/Visa,Human Age Digit,Electoral,This was for the website.,NA
2021-06-16,yilmaz akin,yilmaz akin,19678 Club Lake Road  Gaithersburg  Maryland 20886,business/group/organization,700,Mireku-North  Bernice Friends of,media,Videos,NA,Check,Yilmaz Akin,Electoral,Videography Contract 1st Payment.  Online banking has this transaction as Share Check 3008.,NA
2021-06-16,yilmaz akin,yilmaz akin,19678 Club Lake Road  Gaithersburg  Maryland 20886,business/group/organization,500,Mireku-North  Bernice Friends of,media,Videos,NA,Check,Yilmaz Akin,Electoral,Videography Contract 2nd Payment.   Online banking has this transaction as Share Check 10.,NA
2022-02-09,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,6,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-02-10,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,11,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-02-11,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,7,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-02-14,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,25,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-02-15,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,15,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-02-17,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,25,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-02-22,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,11,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-03-22,facebook inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,15.9,Fava  (Raymond) Freedom For,media,Online Advertising,NA,Debit Card,NA,Electoral,Digital Marketing,NA
2022-04-12,zoho corp,zoho corp,4141 Hacienda Dr  Pleasanton  California 94588,business/group/organization,8.48,McMahon  Jeffrey For Commissioner,media,Online Advertising,NA,EFT,NA,Electoral,Website Fees,NA
2022-03-12,zoho corp,zoho corp,4141 Hacienda Dr  Pleasanton  California 94588,business/group/organization,8.48,McMahon  Jeffrey For Commissioner,media,Online Advertising,NA,EFT,NA,Electoral,Website,NA
2022-03-01,anthony greene,anthony greene,9132 Bay Ave    Calvert  Maryland 20714,individual,200,Johnson  Vaughn Jay Campaign,media,Consulting Fees - Media,NA,EFT,NA,Electoral,NA,NA
2022-03-31,anthony greene,anthony greene,9132 Bay Ave    Calvert  Maryland 20714,individual,200,Johnson  Vaughn Jay Campaign,media,Consulting Fees - Media,NA,EFT,NA,Electoral,NA,NA
2022-03-28,bully pulpit interactive  llc,bully pulpit interactive  llc,1445 New York Ave NW  Fl 5  Washington  District Of Columbia 20005,business/group/organization,1000,Perez and Sneed for Maryland Slate,media,Online Advertising,NA,Check,NA,Electoral,Digital Advertisement,NA
2022-03-23,gmmb  inc.,gmmb  inc.,3050 K St NW  Ste 100  Washington  District Of Columbia 20007,business/group/organization,25948,Perez and Sneed for Maryland Slate,media,TV,NA,Check,NA,Electoral,TV Buy,NA
2022-03-23,gmmb  inc.,gmmb  inc.,3050 K St NW  Ste 100  Washington  District Of Columbia 20007,business/group/organization,25948,Perez and Sneed for Maryland Slate,media,TV,NA,Check,NA,Electoral,TV Buy,NA
2022-04-04,gmmb  inc.,gmmb  inc.,3050 K St NW  Ste 100  Washington  District Of Columbia 20007,business/group/organization,25948,Perez and Sneed for Maryland Slate,media,TV,NA,Check,NA,Electoral,TV Buy,NA
2021-05-05,bluehost,bluehost,560 Timpanogos Parkway  Orem  Utah 84097,business/group/organization,111.96,Hough  Mike Friends of,media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
2022-03-26,canva,canva,1100 Mercantile Dr  Raleigh  North Carolina 27609,business/group/organization,12.99,Badillo  Darren Friends of,media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
2022-07-23,facebook,facebook,1 Facebook Way  Menlo Park  California 94025,business/group/organization,156.05,Wikner  Ben for County Council D7,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-01-15,name.com,name.com,414 14th Street  #200  Denver  Colorado 80202,business/group/organization,32.96,Addis  Katie The People For,media,Media - Website Development,NA,Debit Card,NA,Electoral,name.com payment for domain name of website.,NA
2022-01-18,wix.com,wix,500 Terry A Francois Boulevard  Sixth Floor  San Fransisco  California 94158,business/group/organization,174,Addis  Katie The People For,media,Media - Website Development,NA,Debit Card,NA,Electoral,wix.com payment for website development,NA
2021-08-29,calvert county fair board,calvert county fair board,PO Box 224  Barstow  Maryland 20610,business/group/organization,100,Kontra  Craig for Sheriff  Friends of,media,Book/Brochure Advertising,NA,Check,NA,Electoral,ADDITIONAL ADVERTISING CALVERT COUNTY FAIRBOARD,NA
2021-09-12,adpro  llc,adpro  llc,11550 Deadwood Drive  Lusby  Maryland 20657,business/group/organization,150,Kontra  Craig for Sheriff  Friends of,media,Media - Website Development,NA,Check,NA,Electoral,SEPTEMBER WEB 7679,NA
2021-10-04,adpro  llc,adpro  llc,11550 Deadwood Drive  Lusby  Maryland 20657,business/group/organization,150,Kontra  Craig for Sheriff  Friends of,media,Media - Website Development,NA,Check,NA,Electoral,OCTOBER WEB 2021,NA
2022-02-14,square space,squarespace,8 Clarkson St.  New York  New York 10014,business/group/organization,6.36,Boyce  Regina T. Friends of,media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-02-23,a2 hosting  inc.,a2 hosting  inc.,PO Box 2998  Ann Arbor  Michigan 48106,business/group/organization,15.99,Brooks  Brandy Power Posse,media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
2022-04-07,the moco show,the moco show,11710 Old Georgetown Rd  Unit 516N  Bethesda  Maryland 20852,business/group/organization,1000,Brooks  Brandy Power Posse,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-22,epik.com,epik.com,1100 Bellevue Way NE  Suite  8A-601  Bellevue  Washington 98004-4280,business/group/organization,9.99,Jahn  Christopher (Chris) Friends For,media,Media - Website Development,NA,Debit Card,NA,Electoral,Web hosting - June 2022,NA
2022-06-22,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,9,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook Ads,NA
2022-06-23,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,26.46,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-06-24,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,44.22,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-06-27,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,152.03,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-06-28,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,50,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-06-29,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,36.11,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-06-30,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,75,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-07-01,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025-4280,business/group/organization,78.7,Jahn  Christopher (Chris) Friends For,media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ads,NA
2022-06-15,godaddy.com,godaddy.com llc,14455 N. Hayden Road  Suite 219  Scottsdale  Arizona 85260,business/group/organization,20.17,Jennings  J. B. Friends Of,media,Online Advertising,NA,Debit Card,NA,Electoral,Webhosting,NA
2022-06-30,meta platforms  inc.,facebook,1601 Willow Road  Menlo Park  California 94025,business/group/organization,15,Rigby  Christiana Neighbors for,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-28,google domain,google domain,1600 Amphitheatre Pkwy  Mountain View  California 94043,business/group/organization,6.36,Brooks  David Authority of Citizens for,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-01,facebook campaign,facebook campaign,1 Hacker Way  Menio Park  California 94025,business/group/organization,73.7,Brooks  David Authority of Citizens for,media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2021-03-18,constant contact,constant contact,1601 Trapelo Rd  Waltham  Massachusetts 02451,business/group/organization,90,Branch  Talmadge Friends of,media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2021-04-19,constant contact,constant contact,1601 Trapelo Rd  Waltham  Massachusetts 02451,business/group/organization,45,Branch  Talmadge Friends of,media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2021-12-21,foglamp,foglamp,1 Thomas Cir NW  Washington  District Of Columbia 20005,business/group/organization,1000,Moore  Wes For Maryland,media,Online Advertising,NA,Check,NA,Electoral,Digital Advertising,NA
2022-06-15,access marketing,access marketing,P.O. Box 913026  Denver  Colorado 80291-3026,business/group/organization,3000,Maryland REALTORS Political Fund,media,Consulting Fees - Media,NEVEEN KURTOM - SUPPORT,NA,NA,Electoral,online advertisements,NA
2022-06-15,access marketing,access marketing,P.O. Box 913026  Denver  Colorado 80291-3026,business/group/organization,37700,Maryland REALTORS Political Fund,media,Online Advertising,JESSICA HAIRE - SUPPORT,NA,NA,Electoral,Online Ads,NA
2022-06-15,access marketing,access marketing,P.O. Box 913026  Denver  Colorado 80291-3026,business/group/organization,13380,Maryland REALTORS Political Fund,media,Online Advertising,Jonathan Mason - SUPPORT,NA,NA,Electoral,4 weeks online ads,NA
2022-05-28,squarespace,squarespace,225 Varick Street  12th floor  New York  New York 10014,business/group/organization,27.56,Jennings  J. B. Friends Of,media,Media - Website Development,NA,Debit Card,NA,Electoral,Web Hosting,NA
2022-04-29,squarespace,squarespace,225 Varick Street  12th floor  New York  New York 10014,business/group/organization,27.56,Jennings  J. B. Friends Of,media,Media - Website Development,NA,Debit Card,NA,Electoral,Web Hosting,NA
2022-03-29,squarespace,squarespace,225 Varick Street  12th floor  New York  New York 10014,business/group/organization,27.56,Jennings  J. B. Friends Of,media,Media - Website Development,NA,Debit Card,NA,Electoral,Web Hosting,NA
2022-03-01,squarespace,squarespace,225 Varick Street  12th floor  New York  New York 10014,business/group/organization,27.56,Jennings  J. B. Friends Of,media,Media - Website Development,NA,Debit Card,NA,Electoral,Web Hosting,NA
2022-01-31,squarespace,squarespace,225 Varick Street  12th floor  New York  New York 10014,business/group/organization,27.56,Jennings  J. B. Friends Of,media,Media - Website Development,NA,Debit Card,NA,Electoral,Web Hosting,NA
2022-01-31,the business journals,the business journals,120 W. Morehead Street  Suite 400  Charlotte  North Carolina 28202,business/group/organization,135,Jennings  J. B. Friends Of,media,Newspaper,NA,Debit Card,NA,Electoral,Magazine Subscription,NA
2022-01-24,godaddy.com,godaddy.com llc,14455 N. Hayden Road  Suite 219  Scottsdale  Arizona 85260,business/group/organization,76.2,Jennings  J. B. Friends Of,media,Graphic Design,NA,Debit Card,NA,Electoral,Web Hosting,NA
2022-05-12,zoho corp,zoho corp,4141 Hacienda Dr  Pleasanton  California 94588,business/group/organization,8.48,McMahon  Jeffrey For Commissioner,media,Media - Website Development,NA,Credit Card/MasterCard,NA,Electoral,Campaign Website,NA
2022-04-19,mark weiss associates,mark weiss associates,P.O. Box 3447  Bethesda  Maryland 20827,business/group/organization,309.52,Buiniskis  Courtney L. Citizens for,media,Billboards / Outdoor Advertising,NA,Electronic Check,NA,Electoral,Large signs.,NA
2022-05-05,mark weiss associates,mark weiss associates,P.O. Box 3447  Bethesda  Maryland 20827,business/group/organization,64.81,Buiniskis  Courtney L. Citizens for,media,Billboards / Outdoor Advertising,NA,Electronic Check,NA,Electoral,Shipping costs for signs.,NA
2022-05-14,anne arundel county democratic central committee,anne arundel county democratic central committee,97 Cathedral Street  Apt. B  Annapolis  Maryland 21401,business/group/organization,800,Buiniskis  Courtney L. Citizens for,media,Videos,NA,Check,NA,Electoral,Video ad produced for the Central Committee gala.,NA
2022-05-23,buffer.com,buffer.com,2243 FIllmore Street  San Francisco  California 94123,business/group/organization,36,Jackson  Phillip Friends for Talbot County Council,media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
